Building,Floor,Suite,Room,Bed,Room Type,Suite Size (if applicable),Room Gender,Room Profile
PERKINS HALL,PERKINS FL 3,PERKINS 332,PERKINS 332,PERKINS 332‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 332,PERKINS 332,PERKINS 332‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 333,PERKINS 333,PERKINS 333‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 333,PERKINS 333,PERKINS 333‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 334,PERKINS 334,PERKINS 334‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 334,PERKINS 334,PERKINS 334‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 335,PERKINS 335,PERKINS 335‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 335,PERKINS 335,PERKINS 335‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 336,PERKINS 336,PERKINS 336‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 336,PERKINS 336,PERKINS 336‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 337,PERKINS 337,PERKINS 337‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 337,PERKINS 337,PERKINS 337‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 338,PERKINS 338,PERKINS 338‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 338,PERKINS 338,PERKINS 338‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 339,PERKINS 339,PERKINS 339‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 339,PERKINS 339,PERKINS 339‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 340,PERKINS 340,PERKINS 340‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 340,PERKINS 340,PERKINS 340‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 341,PERKINS 341,PERKINS 341‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 341,PERKINS 341,PERKINS 341‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 342,PERKINS 342,PERKINS 342‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 342,PERKINS 342,PERKINS 342‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 343,PERKINS 343,PERKINS 343‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 343,PERKINS 343,PERKINS 343‐2,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 344,PERKINS 344,PERKINS 344‐1,Double,,CoEd,24‐25 Spring General Selection
PERKINS HALL,PERKINS FL 3,PERKINS 344,PERKINS 344,PERKINS 344‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 1,SEARS 113,SEARS 113,SEARS 113‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 1,SEARS 113,SEARS 113,SEARS 113‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 1,SEARS 117,SEARS 117,SEARS 117‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 1,SEARS 117,SEARS 117,SEARS 117‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 201,SEARS 201,SEARS 201‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 201,SEARS 201,SEARS 201‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 202,SEARS 202,SEARS 202‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 202,SEARS 202,SEARS 202‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 207,SEARS 207,SEARS 207‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 207,SEARS 207,SEARS 207‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 213,SEARS 213,SEARS 213‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 213,SEARS 213,SEARS 213‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 217,SEARS 217,SEARS 217‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 217,SEARS 217,SEARS 217‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 223,SEARS 223,SEARS 223‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 223,SEARS 223,SEARS 223‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 229,SEARS 229,SEARS 229‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 229,SEARS 229,SEARS 229‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 230,SEARS 230,SEARS 230‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 2,SEARS 230,SEARS 230,SEARS 230‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 301,SEARS 301,SEARS 301‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 301,SEARS 301,SEARS 301‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 302,SEARS 302,SEARS 302‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 302,SEARS 302,SEARS 302‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 304,SEARS 304,SEARS 304‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 304,SEARS 304,SEARS 304‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 307,SEARS 307,SEARS 307‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 307,SEARS 307,SEARS 307‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 308,SEARS 308,SEARS 308‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 308,SEARS 308,SEARS 308‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 313,SEARS 313,SEARS 313‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 313,SEARS 313,SEARS 313‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 314,SEARS 314,SEARS 314‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 314,SEARS 314,SEARS 314‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 317,SEARS 317,SEARS 317‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 317,SEARS 317,SEARS 317‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 323,SEARS 323,SEARS 323‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 323,SEARS 323,SEARS 323‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 324,SEARS 324,SEARS 324‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 324,SEARS 324,SEARS 324‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 328,SEARS 328,SEARS 328‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 328,SEARS 328,SEARS 328‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 329,SEARS 329,SEARS 329‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 329,SEARS 329,SEARS 329‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 330,SEARS 330,SEARS 330‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 3,SEARS 330,SEARS 330,SEARS 330‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 401,SEARS 401,SEARS 401‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 401,SEARS 401,SEARS 401‐2,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 430,SEARS 430,SEARS 430‐1,Double,,CoEd,24‐25 Spring General Selection
SEARS HOUSE,SEARS FL 4,SEARS 430,SEARS 430,SEARS 430‐2,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 405,SLATER 405,SLATER 405‐1,Double,,CoEd,24‐25 Spring General Selection
SLATER HALL,SLATER FL 4,SLATER 405,SLATER 405,SLATER 405‐2,Double,,CoEd,24‐25 Spring General Selection
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 232,STERNLICHT 232,STERNLICHT 232‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 259,STERNLICHT 259,STERNLICHT 259‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 280,STERNLICHT 280,STERNLICHT 280‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 281,STERNLICHT 281,STERNLICHT 281‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 291,STERNLICHT 291 291A,STERNLICHT 291 291A‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 291,STERNLICHT 291 291B,STERNLICHT 291 291B‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 291,STERNLICHT 291 291C,STERNLICHT 291 291C‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 2,STERNLICHT 291,STERNLICHT 291 291D,STERNLICHT 291 291D‐1,Single (Suite/Apartment),4,CoEd,24‐25 Wellness Suite
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 319,STERNLICHT 319,STERNLICHT 319‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 3,STERNLICHT 359,STERNLICHT 359,STERNLICHT 359‐1,Single,,CoEd,24‐25 Wellness Single
STERNLICHT COMMONS,STERNLICHT FL 4,STERNLICHT 481,STERNLICHT 481,STERNLICHT 481‐1,Single,,CoEd,24‐25 Wellness Sub Free Single
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 105,WAYLAND 105,WAYLAND 105‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 105,WAYLAND 105,WAYLAND 105‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 111,WAYLAND 111,WAYLAND 111‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 111,WAYLAND 111,WAYLAND 111‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 114,WAYLAND 114,WAYLAND 114‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 114,WAYLAND 114,WAYLAND 114‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 116,WAYLAND 116,WAYLAND 116‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 116,WAYLAND 116,WAYLAND 116‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 120,WAYLAND 120,WAYLAND 120‐1,Triple,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 120,WAYLAND 120,WAYLAND 120‐2,Triple,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 120,WAYLAND 120,WAYLAND 120‐3,Triple,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 123,WAYLAND 123,WAYLAND 123‐1,Triple,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 123,WAYLAND 123,WAYLAND 123‐2,Triple,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 N,WAYLAND 123,WAYLAND 123,WAYLAND 123‐3,Triple,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 130,WAYLAND 130,WAYLAND 130‐1,Triple,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 130,WAYLAND 130,WAYLAND 130‐2,Triple,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 130,WAYLAND 130,WAYLAND 130‐3,Triple,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 134,WAYLAND 134,WAYLAND 134‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 134,WAYLAND 134,WAYLAND 134‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 136,WAYLAND 136,WAYLAND 136‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 136,WAYLAND 136,WAYLAND 136‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 139,WAYLAND 139,WAYLAND 139‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 139,WAYLAND 139,WAYLAND 139‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 143,WAYLAND 143,WAYLAND 143‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 1 S,WAYLAND 143,WAYLAND 143,WAYLAND 143‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 201,WAYLAND 201,WAYLAND 201‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 201,WAYLAND 201,WAYLAND 201‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 202,WAYLAND 202,WAYLAND 202‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 202,WAYLAND 202,WAYLAND 202‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 204,WAYLAND 204,WAYLAND 204‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 204,WAYLAND 204,WAYLAND 204‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 214,WAYLAND 214,WAYLAND 214‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 214,WAYLAND 214,WAYLAND 214‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 216,WAYLAND 216,WAYLAND 216‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 216,WAYLAND 216,WAYLAND 216‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 227,WAYLAND 227,WAYLAND 227‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 227,WAYLAND 227,WAYLAND 227‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 236,WAYLAND 236,WAYLAND 236‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 236,WAYLAND 236,WAYLAND 236‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 248,WAYLAND 248,WAYLAND 248‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 248,WAYLAND 248,WAYLAND 248‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 249,WAYLAND 249,WAYLAND 249‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 249,WAYLAND 249,WAYLAND 249‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 301,WAYLAND 301,WAYLAND 301‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 301,WAYLAND 301,WAYLAND 301‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 302,WAYLAND 302,WAYLAND 302‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 302,WAYLAND 302,WAYLAND 302‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 303,WAYLAND 303,WAYLAND 303‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 303,WAYLAND 303,WAYLAND 303‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 305,WAYLAND 305,WAYLAND 305‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 305,WAYLAND 305,WAYLAND 305‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 307,WAYLAND 307,WAYLAND 307‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 307,WAYLAND 307,WAYLAND 307‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 311,WAYLAND 311,WAYLAND 311‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 311,WAYLAND 311,WAYLAND 311‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 314,WAYLAND 314,WAYLAND 314‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 314,WAYLAND 314,WAYLAND 314‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 316,WAYLAND 316,WAYLAND 316‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 316,WAYLAND 316,WAYLAND 316‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 334,WAYLAND 334,WAYLAND 334‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 334,WAYLAND 334,WAYLAND 334‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 336,WAYLAND 336,WAYLAND 336‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 336,WAYLAND 336,WAYLAND 336‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 339,WAYLAND 339,WAYLAND 339‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 339,WAYLAND 339,WAYLAND 339‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 343,WAYLAND 343,WAYLAND 343‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 343,WAYLAND 343,WAYLAND 343‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 345,WAYLAND 345,WAYLAND 345‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 345,WAYLAND 345,WAYLAND 345‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 347,WAYLAND 347,WAYLAND 347‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 347,WAYLAND 347,WAYLAND 347‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 348,WAYLAND 348,WAYLAND 348‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 348,WAYLAND 348,WAYLAND 348‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 349,WAYLAND 349,WAYLAND 349‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 349,WAYLAND 349,WAYLAND 349‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 4 N,WAYLAND 405,WAYLAND 405,WAYLAND 405‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 4 N,WAYLAND 405,WAYLAND 405,WAYLAND 405‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 4 N,WAYLAND 407,WAYLAND 407,WAYLAND 407‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 4 N,WAYLAND 407,WAYLAND 407,WAYLAND 407‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 4 S,WAYLAND 443,WAYLAND 443,WAYLAND 443‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 4 S,WAYLAND 443,WAYLAND 443,WAYLAND 443‐2,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 4 S,WAYLAND 445,WAYLAND 445,WAYLAND 445‐1,Double,,CoEd,24‐25 Spring General Selection
WAYLAND HOUSE,WAYLAND FL 4 S,WAYLAND 445,WAYLAND 445,WAYLAND 445‐2,Double,,CoEd,24‐25 Spring General Selection
,,,,,,,,
